timestamp,frame,fps,ear_left,ear_right,ear_avg,mar,ml_eye_closed_conf,ml_mouth_yawn_conf,fused_score,eye_closed_fused,closure_duration_s,yawn_duration_s,status
1773319052.7661,3076,62.4,0.0882,0.1068,0.0975,0.0089,0.3744,0.6694,0.4500,0,0.0000,0.0000,NORMAL
1773319052.8568,3077,11.0,0.2150,0.1959,0.2054,0.0068,0.1219,0.5664,0.4500,0,0.0000,0.0000,NORMAL
1773319052.8768,3078,49.9,0.2112,0.1740,0.1926,0.0060,0.1225,0.5865,0.4500,0,0.0000,0.0000,NORMAL
1773319052.8863,3079,96.4,0.2081,0.1720,0.1900,0.0062,0.1346,0.5844,0.4500,0,0.0000,0.0000,NORMAL
1773319052.9083,3080,47.6,0.2079,0.1735,0.1907,0.0062,0.1346,0.5844,0.4500,0,0.0000,0.0000,NORMAL
1773319052.9845,3081,13.1,0.1728,0.2242,0.1985,0.0081,0.1610,0.5865,0.4500,0,0.0000,0.0000,NORMAL
1773319053.0026,3082,53.7,0.1712,0.2348,0.2030,0.0060,0.1776,0.6337,0.4500,0,0.0000,0.0000,NORMAL
1773319053.0176,3083,70.8,0.1724,0.2334,0.2029,0.0067,0.1776,0.6702,0.4500,0,0.0000,0.0000,NORMAL
1773319053.0336,3084,62.5,0.1719,0.2333,0.2026,0.0062,0.1776,0.6867,0.4500,0,0.0000,0.0000,NORMAL
1773319053.1286,3085,10.5,0.1077,0.1093,0.1085,0.0079,0.3130,0.5790,0.4500,0,0.0000,0.0000,NORMAL
1773319053.1436,3086,66.4,0.1135,0.1405,0.1270,0.0081,0.3777,0.6235,0.4500,0,0.0000,0.0000,NORMAL
1773319053.1596,3087,58.8,0.1191,0.1424,0.1307,0.0080,0.3777,0.6235,0.4500,0,0.0000,0.0000,NORMAL
1773319053.1756,3088,65.9,0.1188,0.1393,0.1290,0.0081,0.3573,0.6235,0.4500,0,0.0000,0.0000,NORMAL
1773319053.2566,3089,12.3,0.2000,0.2357,0.2178,0.0053,0.1040,0.6245,0.0000,0,0.0000,0.0000,NORMAL
1773319053.2706,3090,72.6,0.2032,0.2384,0.2208,0.0048,0.1042,0.5807,0.0000,0,0.0000,0.0000,NORMAL
1773319053.2841,3091,74.0,0.2008,0.2352,0.2180,0.0050,0.1042,0.6245,0.0000,0,0.0000,0.0000,NORMAL
1773319053.3001,3092,64.7,0.2018,0.2393,0.2205,0.0051,0.1040,0.5807,0.0000,0,0.0000,0.0000,NORMAL
1773319053.3850,3093,11.7,0.2125,0.2477,0.2301,0.0039,0.0925,0.6346,0.0000,0,0.0000,0.0000,NORMAL
1773319053.4101,3094,40.6,0.2176,0.2512,0.2344,0.0054,0.0930,0.6346,0.0000,0,0.0000,0.0000,NORMAL
1773319053.4261,3095,62.2,0.2188,0.2480,0.2334,0.0059,0.0930,0.6346,0.0000,0,0.0000,0.0000,NORMAL
1773319053.4410,3096,68.6,0.2191,0.2481,0.2336,0.0058,0.0930,0.6346,0.0000,0,0.0000,0.0000,NORMAL
1773319053.5296,3097,11.3,0.2170,0.2644,0.2407,0.0062,0.0536,0.6808,0.0000,0,0.0000,0.0000,NORMAL
1773319053.5517,3098,46.2,0.2165,0.2692,0.2429,0.0062,0.0541,0.6937,0.0000,0,0.0000,0.0000,NORMAL
1773319053.5667,3099,66.3,0.2183,0.2674,0.2429,0.0060,0.0541,0.6513,0.0000,0,0.0000,0.0000,NORMAL
1773319053.5832,3100,60.7,0.2183,0.2676,0.2429,0.0060,0.0541,0.6513,0.0000,0,0.0000,0.0000,NORMAL
1773319053.6579,3101,13.3,0.2165,0.2279,0.2222,0.0045,0.1000,0.6584,0.0000,0,0.0000,0.0000,NORMAL
1773319053.6770,3102,53.6,0.2136,0.2305,0.2220,0.0048,0.1000,0.5932,0.0000,0,0.0000,0.0000,NORMAL
1773319053.6925,3103,63.3,0.2179,0.2248,0.2213,0.0053,0.0988,0.5932,0.0000,0,0.0000,0.0000,NORMAL
1773319053.7085,3104,62.3,0.2164,0.2287,0.2225,0.0053,0.1000,0.5932,0.0000,0,0.0000,0.0000,NORMAL
1773319053.7845,3105,13.2,0.2022,0.2189,0.2105,0.0082,0.1122,0.4990,0.0000,0,0.0000,0.0000,NORMAL
1773319053.8025,3106,53.5,0.1998,0.2156,0.2077,0.0095,0.1122,0.4990,0.4500,0,0.0000,0.0000,NORMAL
1773319053.8185,3107,65.4,0.2028,0.2159,0.2094,0.0096,0.1122,0.4697,0.4500,0,0.0000,0.0000,NORMAL
1773319053.8345,3108,60.8,0.2023,0.2201,0.2112,0.0095,0.1122,0.5194,0.0000,0,0.0000,0.0000,NORMAL
1773319053.9299,3109,10.5,0.2094,0.2146,0.2120,0.0068,0.1162,0.5582,0.0000,0,0.0000,0.0000,NORMAL
1773319053.9457,3110,63.9,0.2068,0.2251,0.2160,0.0076,0.0985,0.5582,0.0000,0,0.0000,0.0000,NORMAL
1773319053.9617,3111,61.0,0.2070,0.2138,0.2104,0.0086,0.0970,0.5248,0.0000,0,0.0000,0.0000,NORMAL
1773319053.9767,3112,68.6,0.2073,0.2159,0.2116,0.0081,0.0970,0.5248,0.0000,0,0.0000,0.0000,NORMAL
1773319054.0569,3113,12.5,0.0845,0.1105,0.0975,0.0058,0.3316,0.5807,0.4500,0,0.0000,0.0000,NORMAL
1773319054.0709,3114,70.7,0.0902,0.1031,0.0967,0.0060,0.3316,0.5750,0.4500,0,0.0000,0.0000,NORMAL
1773319054.0865,3115,63.5,0.0895,0.1050,0.0973,0.0057,0.3316,0.5807,0.4500,0,0.0000,0.0000,NORMAL
1773319054.1025,3116,63.8,0.0906,0.1043,0.0974,0.0058,0.3316,0.5750,0.4500,0,0.0000,0.0000,NORMAL
1773319054.1844,3117,12.1,0.1281,0.1539,0.1410,0.0044,0.3697,0.5288,0.4500,0,0.0000,0.0000,NORMAL
1773319054.1965,3118,89.1,0.1380,0.1442,0.1411,0.0049,0.4043,0.5288,0.4500,0,0.0000,0.0000,NORMAL
1773319054.2125,3119,63.3,0.1356,0.1435,0.1396,0.0043,0.4346,0.5288,0.4500,0,0.0000,0.0000,NORMAL
1773319054.2285,3120,62.4,0.1385,0.1436,0.1411,0.0043,0.4178,0.5288,0.4500,0,0.0000,0.0000,NORMAL
1773319054.3292,3121,9.5,0.0894,0.1713,0.1304,0.0038,0.2544,0.5546,0.4500,0,0.0000,0.0000,NORMAL
1773319054.3432,3122,81.8,0.1054,0.1831,0.1442,0.0044,0.2469,0.5907,0.4500,0,0.0000,0.0000,NORMAL
1773319054.3550,3123,100.3,0.1069,0.1818,0.1443,0.0049,0.2469,0.5907,0.4500,0,0.0000,0.0000,NORMAL
1773319054.3700,3124,47.1,0.1070,0.1794,0.1432,0.0049,0.2469,0.5907,0.4500,0,0.0000,0.0000,NORMAL
1773319054.4583,3125,12.3,0.0585,0.1046,0.0816,0.0049,0.3385,0.5921,0.4500,0,0.0000,0.0000,NORMAL
1773319054.4803,3126,45.2,0.0705,0.1055,0.0880,0.0050,0.3385,0.5921,0.4500,0,0.0000,0.0000,NORMAL
1773319054.4958,3127,64.5,0.0737,0.1036,0.0887,0.0052,0.3385,0.5921,0.4500,0,0.0000,0.0000,NORMAL
1773319054.5118,3128,61.4,0.0727,0.1047,0.0887,0.0050,0.3385,0.5921,0.4500,0,0.0000,0.0000,NORMAL
1773319054.5841,3129,13.9,0.1575,0.1749,0.1662,0.0029,0.1587,0.7066,0.4500,0,0.0000,0.0000,NORMAL
1773319054.6071,3130,43.8,0.1756,0.1762,0.1759,0.0018,0.1732,0.7269,0.4500,0,0.0000,0.0000,NORMAL
1773319054.6231,3131,62.5,0.1802,0.1728,0.1765,0.0015,0.1732,0.7269,0.4500,0,0.0000,0.0000,NORMAL
1773319054.6392,3132,60.1,0.1811,0.1732,0.1772,0.0015,0.1732,0.7269,0.4500,0,0.0000,0.0000,NORMAL
1773319054.7304,3133,11.0,0.2212,0.2450,0.2331,0.0035,0.0414,0.6462,0.0000,0,0.0000,0.0000,NORMAL
1773319054.7483,3134,56.9,0.2191,0.2467,0.2329,0.0031,0.0764,0.6306,0.0000,0,0.0000,0.0000,NORMAL
1773319054.7643,3135,61.8,0.2218,0.2486,0.2352,0.0043,0.0781,0.6306,0.0000,0,0.0000,0.0000,NORMAL
1773319054.7793,3136,67.9,0.2219,0.2493,0.2356,0.0042,0.0781,0.6306,0.0000,0,0.0000,0.0000,NORMAL
1773319054.8574,3137,12.8,0.2131,0.2467,0.2299,0.0029,0.0506,0.5840,0.0000,0,0.0000,0.0000,NORMAL
1773319054.8724,3138,66.5,0.2146,0.2463,0.2304,0.0014,0.0506,0.5950,0.0000,0,0.0000,0.0000,NORMAL
1773319054.8879,3139,62.2,0.2156,0.2453,0.2305,0.0014,0.0506,0.5950,0.0000,0,0.0000,0.0000,NORMAL
1773319054.9039,3140,63.0,0.2156,0.2450,0.2303,0.0015,0.0506,0.5950,0.0000,0,0.0000,0.0000,NORMAL
1773319054.9854,3141,12.3,0.2378,0.2491,0.2434,0.0050,0.0488,0.6548,0.0000,0,0.0000,0.0000,NORMAL
1773319054.9984,3142,75.0,0.2456,0.2449,0.2452,0.0040,0.0403,0.6047,0.0000,0,0.0000,0.0000,NORMAL
1773319055.0138,3143,61.6,0.2466,0.2455,0.2461,0.0040,0.0663,0.6047,0.0000,0,0.0000,0.0000,NORMAL
1773319055.0298,3144,69.2,0.2462,0.2460,0.2461,0.0042,0.0403,0.6047,0.0000,0,0.0000,0.0000,NORMAL
1773319055.1309,3145,9.8,0.2383,0.2658,0.2520,0.0058,0.0315,0.7136,0.0000,0,0.0000,0.0000,NORMAL
1773319055.1405,3146,109.5,0.2498,0.2605,0.2551,0.0059,0.0415,0.6884,0.0000,0,0.0000,0.0000,NORMAL
1773319055.1555,3147,67.4,0.2484,0.2565,0.2525,0.0056,0.0415,0.6884,0.0000,0,0.0000,0.0000,NORMAL
1773319055.1715,3148,57.0,0.2501,0.2564,0.2533,0.0049,0.0415,0.6884,0.0000,0,0.0000,0.0000,NORMAL
1773319055.2576,3149,11.8,0.2379,0.2567,0.2473,0.0120,0.0743,0.7938,0.0000,0,0.0000,0.0000,NORMAL
1773319055.2818,3150,40.6,0.2324,0.2517,0.2420,0.0118,0.0536,0.8246,0.0000,0,0.0000,0.0000,NORMAL
1773319055.2974,3151,66.6,0.2352,0.2528,0.2440,0.0120,0.0604,0.8246,0.0000,0,0.0000,0.0000,NORMAL
1773319055.3134,3152,58.9,0.2331,0.2514,0.2422,0.0124,0.0604,0.8246,0.0000,0,0.0000,0.0000,NORMAL
1773319055.3856,3153,14.0,0.2295,0.2479,0.2387,0.0061,0.0368,0.7029,0.0000,0,0.0000,0.0000,NORMAL
1773319055.4076,3154,46.0,0.2225,0.2491,0.2358,0.0048,0.0368,0.7029,0.0000,0,0.0000,0.0000,NORMAL
1773319055.4226,3155,66.6,0.2181,0.2456,0.2318,0.0055,0.0368,0.6398,0.0000,0,0.0000,0.0000,NORMAL
1773319055.4386,3156,62.1,0.2192,0.2470,0.2331,0.0055,0.0368,0.6398,0.0000,0,0.0000,0.0000,NORMAL
1773319055.5319,3157,10.7,0.2477,0.2616,0.2546,0.0093,0.0461,0.6804,0.0000,0,0.0000,0.0000,NORMAL
1773319055.5489,3158,58.8,0.2382,0.2686,0.2534,0.0114,0.0642,0.7063,0.0000,0,0.0000,0.0000,NORMAL
1773319055.5649,3159,63.2,0.2387,0.2677,0.2532,0.0148,0.0484,0.7063,0.0000,0,0.0000,0.0000,NORMAL
1773319055.5809,3160,61.5,0.2359,0.2709,0.2534,0.0128,0.0705,0.7063,0.0000,0,0.0000,0.0000,NORMAL
1773319055.6570,3161,13.2,0.2302,0.2591,0.2446,0.0301,0.0488,0.7909,0.0000,0,0.0000,0.0000,NORMAL
1773319055.6747,3162,55.8,0.2179,0.2589,0.2384,0.0052,0.0483,0.7679,0.0000,0,0.0000,0.0000,NORMAL
1773319055.6903,3163,65.2,0.2168,0.2660,0.2414,0.0057,0.0360,0.7679,0.0000,0,0.0000,0.0000,NORMAL
1773319055.7063,3164,62.9,0.2163,0.2639,0.2401,0.0087,0.0409,0.7679,0.0000,0,0.0000,0.0000,NORMAL
1773319055.7855,3165,12.6,0.2301,0.2549,0.2425,0.0195,0.0565,0.7211,0.0000,0,0.0000,0.0000,NORMAL
1773319055.8010,3166,65.6,0.2230,0.2611,0.2421,0.0329,0.0469,0.7780,0.0000,0,0.0000,0.0000,NORMAL
1773319055.8170,3167,61.8,0.2248,0.2577,0.2413,0.0273,0.0469,0.7780,0.0000,0,0.0000,0.0000,NORMAL
1773319055.8330,3168,62.2,0.2237,0.2587,0.2412,0.0301,0.0469,0.7780,0.0000,0,0.0000,0.0000,NORMAL
1773319055.9278,3169,10.5,0.2030,0.1864,0.1947,0.0613,0.1674,0.8250,0.4500,0,0.0000,0.0000,NORMAL
1773319055.9435,3170,63.4,0.2094,0.1851,0.1973,0.0351,0.1261,0.7653,0.4500,0,0.0000,0.0000,NORMAL
1773319055.9595,3171,64.2,0.2046,0.1839,0.1943,0.0597,0.1278,0.7653,0.4500,0,0.0000,0.0000,NORMAL
1773319055.9755,3172,62.1,0.2033,0.1830,0.1931,0.0562,0.1261,0.7653,0.4500,0,0.0000,0.0000,NORMAL
1773319056.0581,3173,12.1,0.1985,0.1763,0.1874,0.0045,0.0753,0.8057,0.4500,0,0.0000,0.0000,NORMAL
1773319056.0701,3174,81.3,0.1978,0.1789,0.1883,0.0027,0.0746,0.8037,0.4500,0,0.0000,0.0000,NORMAL
1773319056.0862,3175,59.9,0.1867,0.1746,0.1806,0.0036,0.0746,0.8437,0.4500,0,0.0000,0.0000,NORMAL
1773319056.1017,3176,67.8,0.1894,0.1754,0.1824,0.0033,0.0746,0.8437,0.4500,0,0.0000,0.0000,NORMAL
1773319056.1841,3177,12.1,0.2467,0.2532,0.2499,0.0187,0.0602,0.8872,0.0000,0,0.0000,0.0000,NORMAL
1773319056.1960,3178,82.7,0.2438,0.2449,0.2443,0.0062,0.0514,0.8877,0.0000,0,0.0000,0.0000,NORMAL
1773319056.2121,3179,62.4,0.2387,0.2463,0.2425,0.0060,0.0461,0.8614,0.0000,0,0.0000,0.0000,NORMAL
1773319056.2281,3180,64.3,0.2381,0.2493,0.2437,0.0057,0.0514,0.8888,0.0000,0,0.0000,0.0000,NORMAL
1773319056.3299,3181,9.8,0.2424,0.2386,0.2405,0.0045,0.0451,0.8267,0.0000,0,0.0000,0.0000,NORMAL
1773319056.3529,3182,44.0,0.2559,0.2394,0.2476,0.0087,0.0309,0.8262,0.0000,0,0.0000,0.0000,NORMAL
1773319056.3689,3183,64.1,0.2529,0.2386,0.2458,0.0104,0.0309,0.8511,0.0000,0,0.0000,0.0000,NORMAL
1773319056.3849,3184,62.5,0.2516,0.2382,0.2449,0.0086,0.0309,0.8262,0.0000,0,0.0000,0.0000,NORMAL
1773319056.4566,3185,13.9,0.2554,0.2592,0.2573,0.0041,0.0404,0.8055,0.0000,0,0.0000,0.0000,NORMAL
1773319056.4786,3186,45.3,0.2513,0.2553,0.2533,0.0059,0.0404,0.8055,0.0000,0,0.0000,0.0000,NORMAL
1773319056.4941,3187,64.7,0.2517,0.2568,0.2543,0.0059,0.0404,0.8055,0.0000,0,0.0000,0.0000,NORMAL
1773319056.5101,3188,62.4,0.2517,0.2577,0.2547,0.0060,0.0404,0.8055,0.0000,0,0.0000,0.0000,NORMAL
1773319056.5849,3189,13.3,0.2490,0.2522,0.2506,0.0048,0.0527,0.8353,0.0000,0,0.0000,0.0000,NORMAL
1773319056.6054,3190,49.1,0.2498,0.2552,0.2525,0.0047,0.0496,0.8476,0.0000,0,0.0000,0.0000,NORMAL
1773319056.6214,3191,60.8,0.2484,0.2583,0.2534,0.0056,0.0480,0.8030,0.0000,0,0.0000,0.0000,NORMAL
1773319056.6374,3192,65.9,0.2492,0.2585,0.2538,0.0049,0.0480,0.8030,0.0000,0,0.0000,0.0000,NORMAL
1773319056.7289,3193,10.9,0.2460,0.2492,0.2476,0.0163,0.0693,0.8853,0.0000,0,0.0000,0.0000,NORMAL
1773319056.7489,3194,49.8,0.2511,0.2397,0.2454,0.0246,0.0548,0.8469,0.0000,0,0.0000,0.0000,NORMAL
1773319056.7649,3195,61.7,0.2516,0.2437,0.2477,0.0286,0.0606,0.8853,0.0000,0,0.0000,0.0000,NORMAL
1773319056.7800,3196,68.2,0.2508,0.2417,0.2463,0.0292,0.0606,0.8853,0.0000,0,0.0000,0.0000,NORMAL
1773319056.8567,3197,13.0,0.2267,0.2213,0.2240,0.0164,0.0495,0.8696,0.0000,0,0.0000,0.0000,NORMAL
1773319056.8747,3198,54.8,0.2345,0.2163,0.2254,0.0065,0.0773,0.8803,0.0000,0,0.0000,0.0000,NORMAL
1773319056.8933,3199,53.8,0.2357,0.2124,0.2241,0.0061,0.0773,0.8803,0.0000,0,0.0000,0.0000,NORMAL
1773319056.9063,3200,71.9,0.2371,0.2139,0.2255,0.0054,0.0773,0.8803,0.0000,0,0.0000,0.0000,NORMAL
1773319057.0012,3201,10.6,0.2037,0.1945,0.1991,0.0056,0.1657,0.7659,0.4500,0,0.0000,0.0000,NORMAL
1773319057.0162,3202,68.4,0.1879,0.1853,0.1866,0.0040,0.1752,0.7676,0.4500,0,0.0000,0.0000,NORMAL
1773319057.0322,3203,60.3,0.1929,0.1828,0.1879,0.0051,0.1976,0.7676,0.4500,0,0.0000,0.0000,NORMAL
1773319057.0482,3204,65.4,0.1925,0.1779,0.1852,0.0057,0.1976,0.7676,0.4500,0,0.0000,0.0000,NORMAL
1773319057.1282,3205,12.5,0.1064,0.1336,0.1200,0.0047,0.2688,0.8126,0.4500,0,0.0000,0.0000,NORMAL
1773319057.1422,3206,70.9,0.1211,0.1232,0.1221,0.0031,0.2637,0.8083,0.4500,0,0.0000,0.0000,NORMAL
1773319057.1575,3207,67.6,0.1203,0.1277,0.1240,0.0038,0.2627,0.7873,0.4500,0,0.0000,0.0000,NORMAL
1773319057.1735,3208,62.7,0.1207,0.1239,0.1223,0.0036,0.2637,0.8083,0.4500,0,0.0000,0.0000,NORMAL
1773319057.2571,3209,11.9,0.0983,0.0968,0.0975,0.0049,0.2597,0.7693,0.4500,0,0.0000,0.0000,NORMAL
1773319057.2833,3210,38.0,0.1033,0.1075,0.1054,0.0038,0.1627,0.7755,0.4500,0,0.0000,0.0000,NORMAL
1773319057.2989,3211,62.7,0.1046,0.1064,0.1055,0.0037,0.2050,0.7755,0.4500,0,0.0000,0.0000,NORMAL
1773319057.3149,3212,66.0,0.1030,0.1069,0.1049,0.0037,0.1627,0.7755,0.4500,0,0.0000,0.0000,NORMAL
1773319057.4004,3213,11.7,0.1026,0.1660,0.1343,0.0042,0.2470,0.7953,0.4500,0,0.0000,0.0000,NORMAL
1773319057.4104,3214,92.7,0.0959,0.1509,0.1234,0.0032,0.3172,0.8232,0.4500,0,0.0000,0.0000,NORMAL
1773319057.4264,3215,65.5,0.0975,0.1541,0.1258,0.0033,0.3172,0.8351,0.4500,0,0.0000,0.0000,NORMAL
1773319057.4414,3216,59.9,0.0985,0.1516,0.1251,0.0034,0.3172,0.8351,0.4500,0,0.0000,0.0000,NORMAL
1773319057.5275,3217,11.8,0.1150,0.1787,0.1468,0.0045,0.2214,0.8586,0.4500,0,0.0000,0.0000,NORMAL
1773319057.5525,3218,39.7,0.1306,0.1804,0.1555,0.0012,0.2674,0.7793,0.4500,0,0.0000,0.0000,NORMAL
1773319057.5675,3219,68.9,0.1312,0.1810,0.1561,0.0009,0.2674,0.7793,0.4500,0,0.0000,0.0000,NORMAL
1773319057.5837,3220,61.4,0.1306,0.1795,0.1551,0.0012,0.2674,0.7793,0.4500,0,0.0000,0.0000,NORMAL
1773319057.6564,3221,13.7,0.1306,0.1386,0.1346,0.0026,0.2967,0.7849,0.4500,0,0.0000,0.0000,NORMAL
1773319057.6764,3222,50.8,0.1400,0.1529,0.1465,0.0026,0.2903,0.7849,0.4500,0,0.0000,0.0000,NORMAL
1773319057.6914,3223,67.7,0.1380,0.1496,0.1438,0.0026,0.2903,0.7849,0.4500,0,0.0000,0.0000,NORMAL
1773319057.7069,3224,60.7,0.1373,0.1499,0.1436,0.0028,0.2967,0.7849,0.4500,0,0.0000,0.0000,NORMAL
1773319057.8017,3225,10.7,0.1500,0.2008,0.1754,0.0050,0.1616,0.7925,0.4500,0,0.0000,0.0000,NORMAL
1773319057.8167,3226,64.7,0.1486,0.2026,0.1756,0.0056,0.1616,0.7835,0.4500,0,0.0000,0.0000,NORMAL
1773319057.8327,3227,61.5,0.1462,0.2089,0.1776,0.0055,0.1616,0.7654,0.4500,0,0.0000,0.0000,NORMAL
1773319057.8487,3228,64.6,0.1460,0.2065,0.1762,0.0053,0.2043,0.7835,0.4500,0,0.0000,0.0000,NORMAL
1773319057.9300,3229,12.2,0.1511,0.1655,0.1583,0.0195,0.1242,0.7705,0.4500,0,0.0000,0.0000,NORMAL
1773319057.9430,3230,74.1,0.1606,0.1559,0.1583,0.0088,0.1901,0.7530,0.4500,0,0.0000,0.0000,NORMAL
1773319057.9590,3231,63.9,0.1644,0.1553,0.1599,0.0096,0.1901,0.7530,0.4500,0,0.0000,0.0000,NORMAL
1773319057.9750,3232,64.2,0.1627,0.1572,0.1600,0.0100,0.1901,0.7530,0.4500,0,0.0000,0.0000,NORMAL
1773319058.0570,3233,12.2,0.1397,0.1053,0.1225,0.0083,0.3638,0.7487,0.4500,0,0.0000,0.0000,NORMAL
1773319058.0690,3234,80.9,0.1055,0.0999,0.1027,0.0057,0.3731,0.7753,0.4500,0,0.0000,0.0000,NORMAL
1773319058.0850,3235,64.3,0.1238,0.0976,0.1107,0.0082,0.3731,0.7520,0.4500,0,0.0000,0.0000,NORMAL
1773319058.1005,3236,64.2,0.1156,0.0978,0.1067,0.0070,0.3731,0.7985,0.4500,0,0.0000,0.0000,NORMAL
1773319058.2014,3237,9.9,0.1148,0.1421,0.1285,0.0038,0.3651,0.5731,0.4500,0,0.0000,0.0000,NORMAL
1773319058.2254,3238,42.3,0.1108,0.1358,0.1233,0.0029,0.3617,0.5907,0.4500,0,0.0000,0.0000,NORMAL
1773319058.2414,3239,61.6,0.1085,0.1432,0.1258,0.0025,0.2388,0.6655,0.4500,0,0.0000,0.0000,NORMAL
1773319058.2574,3240,61.2,0.1049,0.1308,0.1179,0.0026,0.3617,0.5907,0.4500,0,0.0000,0.0000,NORMAL
1773319058.3285,3241,14.0,0.1029,0.0937,0.0983,0.0518,0.3184,0.8034,0.4500,0,0.0000,0.0000,NORMAL
1773319058.3515,3242,44.3,0.1003,0.0921,0.0962,0.0849,0.3194,0.7153,0.4500,0,0.0000,0.0000,NORMAL
1773319058.3675,3243,62.5,0.1012,0.1030,0.1021,0.0596,0.3194,0.7250,0.4500,0,0.0000,0.0000,NORMAL
1773319058.3825,3244,67.2,0.1023,0.0943,0.0983,0.0724,0.3194,0.7250,0.4500,0,0.0000,0.0000,NORMAL
1773319058.4561,3245,13.5,0.1471,0.1291,0.1381,0.0036,0.3063,0.7676,0.4500,0,0.0000,0.0000,NORMAL
1773319058.4772,3246,46.9,0.1492,0.1268,0.1380,0.0053,0.2502,0.7295,0.4500,0,0.0000,0.0000,NORMAL
1773319058.4932,3247,63.8,0.1507,0.1198,0.1353,0.0052,0.2502,0.7295,0.4500,0,0.0000,0.0000,NORMAL
1773319058.5087,3248,64.8,0.1517,0.1161,0.1339,0.0050,0.2502,0.7295,0.4500,0,0.0000,0.0000,NORMAL
1773319058.6026,3249,10.7,0.1764,0.1490,0.1627,0.0694,0.1918,0.7674,0.4500,0,0.0000,0.0000,NORMAL
1773319058.6186,3250,59.8,0.1771,0.1706,0.1739,0.0494,0.1284,0.7922,0.4500,0,0.0000,0.0000,NORMAL
1773319058.6347,3251,64.9,0.1607,0.1750,0.1679,0.0632,0.1056,0.8398,0.4500,0,0.0000,0.0000,NORMAL
1773319058.6507,3252,62.3,0.1700,0.1696,0.1698,0.0476,0.1194,0.7922,0.4500,0,0.0000,0.0000,NORMAL
1773319058.7282,3253,12.9,0.1492,0.1364,0.1428,0.0224,0.1714,0.8322,0.4500,0,0.0000,0.0000,NORMAL
1773319058.7453,3254,58.1,0.1526,0.1498,0.1512,0.0464,0.1741,0.8322,0.4500,0,0.0000,0.0000,NORMAL
1773319058.7613,3255,63.4,0.1509,0.1514,0.1511,0.0552,0.1741,0.8322,0.4500,0,0.0000,0.0000,NORMAL
1773319058.7773,3256,62.6,0.1511,0.1509,0.1510,0.0604,0.1741,0.8322,0.4500,0,0.0000,0.0000,NORMAL
1773319058.8569,3257,12.5,0.1956,0.1774,0.1865,0.0103,0.2231,0.7594,0.4500,0,0.0000,0.0000,NORMAL
1773319058.8719,3258,69.4,0.1930,0.1634,0.1782,0.0100,0.1952,0.7594,0.4500,0,0.0000,0.0000,NORMAL
1773319058.8879,3259,60.6,0.1935,0.1680,0.1808,0.0079,0.2231,0.7377,0.4500,0,0.0000,0.0000,NORMAL
1773319058.9035,3260,66.7,0.1924,0.1685,0.1804,0.0086,0.2231,0.7594,0.4500,0,0.0000,0.0000,NORMAL
1773319059.0022,3261,10.1,0.1849,0.1744,0.1797,0.0361,0.1308,0.7450,0.4500,0,0.0000,0.0000,NORMAL
1773319059.0131,3262,91.5,0.1874,0.1681,0.1777,0.0343,0.1308,0.7656,0.4500,0,0.0000,0.0000,NORMAL
1773319059.0286,3263,66.1,0.1789,0.1696,0.1742,0.0344,0.1287,0.8131,0.4500,0,0.0000,0.0000,NORMAL
1773319059.0446,3264,62.6,0.1848,0.1705,0.1777,0.0338,0.1287,0.8131,0.4500,0,0.0000,0.0000,NORMAL
1773319059.1289,3265,11.9,0.1076,0.1322,0.1199,0.0053,0.3505,0.8761,0.4500,0,0.0000,0.0000,NORMAL
1773319059.1539,3266,39.2,0.0862,0.1309,0.1085,0.0083,0.3847,0.8733,0.4500,0,0.0000,0.0000,NORMAL
1773319059.1691,3267,67.3,0.0909,0.1183,0.1046,0.0072,0.3526,0.8535,0.4500,0,0.0000,0.0000,NORMAL
1773319059.1852,3268,62.0,0.0910,0.1263,0.1086,0.0074,0.3877,0.8733,0.4500,0,0.0000,0.0000,NORMAL
1773319059.2568,3269,13.9,0.0849,0.1037,0.0943,0.0184,0.2854,0.7532,0.4500,0,0.0000,0.0000,NORMAL
1773319059.2790,3270,45.7,0.0892,0.1060,0.0976,0.0323,0.2854,0.8222,0.4500,0,0.0000,0.0000,NORMAL
1773319059.2950,3271,62.3,0.0870,0.1072,0.0971,0.0313,0.2854,0.8222,0.4500,0,0.0000,0.0000,NORMAL
1773319059.3105,3272,64.7,0.0875,0.1074,0.0975,0.0319,0.2854,0.8222,0.4500,0,0.0000,0.0000,NORMAL
1773319059.4004,3273,11.1,0.1549,0.1033,0.1291,0.1039,0.3196,0.8413,0.4500,0,0.0000,0.0000,NORMAL
1773319059.4214,3274,45.7,0.1481,0.0977,0.1229,0.0538,0.3196,0.8892,0.4500,0,0.0000,0.0000,NORMAL
1773319059.4374,3275,66.3,0.1473,0.1047,0.1260,0.0447,0.3613,0.8821,0.4500,0,0.0000,0.0000,NORMAL
1773319059.4534,3276,63.5,0.1477,0.1037,0.1257,0.0457,0.3613,0.8821,0.4500,0,0.0000,0.0000,NORMAL
1773319059.5288,3277,13.2,0.1594,0.1891,0.1743,0.0067,0.1904,0.8567,0.4500,0,0.0000,0.0000,NORMAL
1773319059.5468,3278,55.9,0.1581,0.1796,0.1689,0.0074,0.1910,0.8567,0.4500,0,0.0000,0.0000,NORMAL
1773319059.5629,3279,62.3,0.1575,0.1840,0.1708,0.0067,0.1904,0.8567,0.4500,0,0.0000,0.0000,NORMAL
