timestamp,frame,fps,ear_left,ear_right,ear_avg,mar,ml_eye_closed_conf,ml_mouth_yawn_conf,fused_score,eye_closed_fused,perclos,closure_duration_s,yawn_duration_s,status
1778745179.1807,193,40.3,0.3196,0.2715,0.2956,0.0066,0.1237,0.7141,0.0000,0,0.0155,0.0000,0.0000,NORMAL
1778745179.2203,194,24.9,0.3394,0.2856,0.3125,0.0031,0.1327,0.7504,0.0000,0,0.0154,0.0000,0.0000,NORMAL
1778745179.2434,195,43.2,0.3357,0.2888,0.3122,0.0021,0.1328,0.7220,0.0000,0,0.0153,0.0000,0.0000,NORMAL
1778745179.2833,196,25.2,0.3190,0.2895,0.3043,0.0064,0.0942,0.5930,0.0000,0,0.0152,0.0000,0.0000,NORMAL
1778745179.3063,197,43.8,0.3232,0.2909,0.3070,0.0054,0.0942,0.6238,0.0000,0,0.0152,0.0000,0.0000,NORMAL
1778745179.3475,198,24.2,0.3007,0.2793,0.2900,0.0062,0.1226,0.6618,0.0000,0,0.0151,0.0000,0.0000,NORMAL
1778745179.3695,199,44.5,0.3059,0.2958,0.3008,0.0045,0.1226,0.6618,0.0000,0,0.0150,0.0000,0.0000,NORMAL
1778745179.4125,200,23.0,0.2969,0.2693,0.2831,0.0021,0.1057,0.7812,0.0000,0,0.0149,0.0000,0.0000,NORMAL
1778745179.4321,201,53.5,0.2981,0.2696,0.2839,0.0028,0.1057,0.7635,0.0000,0,0.0149,0.0000,0.0000,NORMAL
1778745179.4911,202,16.9,0.3198,0.2775,0.2986,0.0050,0.1137,0.6808,0.0000,0,0.0148,0.0000,0.0000,NORMAL
1778745179.5121,203,48.7,0.3217,0.2756,0.2986,0.0047,0.1137,0.6808,0.0000,0,0.0147,0.0000,0.0000,NORMAL
1778745179.5556,204,22.7,0.2967,0.2685,0.2826,0.1439,0.1091,0.4171,0.0000,0,0.0146,0.0000,0.0000,NORMAL
1778745179.5756,205,51.1,0.2919,0.2717,0.2818,0.1554,0.1091,0.4593,0.0000,0,0.0146,0.0000,0.0000,NORMAL
1778745179.6211,206,21.5,0.2783,0.2689,0.2736,0.1649,0.0982,0.3398,0.0000,0,0.0145,0.0000,0.0000,NORMAL
1778745179.6391,207,58.6,0.2668,0.2637,0.2652,0.1565,0.0982,0.3398,0.0000,0,0.0144,0.0000,0.0000,NORMAL
1778745179.6841,208,21.8,0.2862,0.2591,0.2726,0.1403,0.1177,0.3776,0.0000,0,0.0144,0.0000,0.0000,NORMAL
1778745179.7031,209,52.6,0.2866,0.2563,0.2715,0.1381,0.1177,0.3776,0.0000,0,0.0143,0.0000,0.0000,NORMAL
1778745179.7476,210,22.6,0.2674,0.2969,0.2821,0.1592,0.1262,0.4378,0.0000,0,0.0142,0.0000,0.0000,NORMAL
1778745179.7656,211,57.5,0.2670,0.3009,0.2840,0.1567,0.1262,0.4719,0.0000,0,0.0142,0.0000,0.0000,NORMAL
1778745179.8119,212,21.6,0.2986,0.2640,0.2813,0.1979,0.1204,0.2969,0.0000,0,0.0141,0.0000,0.0000,NORMAL
1778745179.8284,213,58.8,0.2971,0.2720,0.2845,0.2015,0.1164,0.2969,0.0000,0,0.0140,0.0000,0.0000,NORMAL
1778745179.8914,214,15.8,0.2808,0.2917,0.2862,0.0931,0.1195,0.3541,0.0000,0,0.0140,0.0000,0.0000,NORMAL
1778745179.9064,215,68.6,0.2748,0.2932,0.2840,0.0574,0.1135,0.4451,0.0000,0,0.0139,0.0000,0.0000,NORMAL
1778745179.9560,216,20.2,0.2793,0.2754,0.2773,0.0188,0.1175,0.5254,0.0000,0,0.0138,0.0000,0.0000,NORMAL
1778745179.9709,217,67.8,0.2822,0.2876,0.2849,0.0145,0.1228,0.4618,0.0000,0,0.0138,0.0000,0.0000,NORMAL
1778745180.0199,218,20.0,0.2804,0.2660,0.2732,0.0042,0.1451,0.4944,0.0000,0,0.0137,0.0000,0.0000,NORMAL
1778745180.0345,219,73.0,0.2776,0.2809,0.2793,0.0060,0.1382,0.4268,0.0000,0,0.0136,0.0000,0.0000,NORMAL
1778745180.0845,220,19.5,0.2859,0.2957,0.2908,0.0279,0.1407,0.4170,0.0000,0,0.0136,0.0000,0.0000,NORMAL
1778745180.0975,221,77.6,0.2878,0.2924,0.2901,0.0539,0.1374,0.4290,0.0000,0,0.0135,0.0000,0.0000,NORMAL
1778745180.1470,222,20.5,0.2945,0.2777,0.2861,0.2145,0.1259,0.3424,0.0000,0,0.0135,0.0000,0.0000,NORMAL
1778745180.1610,223,74.7,0.3017,0.2709,0.2863,0.2246,0.1010,0.4141,0.0000,0,0.0134,0.0000,0.0000,NORMAL
1778745180.2110,224,20.0,0.2943,0.2762,0.2853,0.2899,0.1364,0.6004,0.0000,0,0.0133,0.0000,0.0000,NORMAL
1778745180.2245,225,72.8,0.2954,0.2743,0.2849,0.3192,0.1487,0.5446,0.0000,0,0.0133,0.0000,0.0000,NORMAL
1778745180.2915,226,14.9,0.2804,0.2684,0.2744,0.3940,0.1262,0.6597,0.0000,0,0.0132,0.0000,0.0000,NORMAL
1778745180.3045,227,72.1,0.2745,0.2732,0.2738,0.3781,0.1262,0.6936,0.0000,0,0.0132,0.0000,0.0000,NORMAL
1778745180.3551,228,20.2,0.2934,0.2932,0.2933,0.3121,0.1076,0.7958,0.0000,0,0.0131,0.0000,0.0000,NORMAL
1778745180.3681,229,76.3,0.2913,0.2989,0.2951,0.2939,0.1076,0.7958,0.0000,0,0.0130,0.0000,0.0000,NORMAL
1778745180.4191,230,19.6,0.2771,0.2898,0.2834,0.0330,0.1188,0.8429,0.0000,0,0.0130,0.0000,0.0000,NORMAL
1778745180.4317,231,71.9,0.2790,0.2752,0.2771,0.0144,0.1188,0.8737,0.0000,0,0.0129,0.0000,0.0000,NORMAL
1778745180.4837,232,19.3,0.3008,0.2704,0.2856,0.0089,0.1333,0.7927,0.0000,0,0.0129,0.0000,0.0000,NORMAL
1778745180.5097,233,39.5,0.2973,0.2688,0.2830,0.0105,0.1335,0.7599,0.0000,0,0.0128,0.0000,0.0000,NORMAL
1778745180.5482,234,25.9,0.3062,0.3058,0.3060,0.0072,0.1368,0.7538,0.0000,0,0.0128,0.0000,0.0000,NORMAL
1778745180.5732,235,37.8,0.3035,0.2963,0.2999,0.0197,0.1368,0.7928,0.0000,0,0.0127,0.0000,0.0000,NORMAL
1778745180.6268,236,19.5,0.2710,0.3150,0.2930,0.0557,0.1244,0.8589,0.0000,0,0.0127,0.0000,0.0000,NORMAL
1778745180.6508,237,40.6,0.2827,0.3034,0.2930,0.0054,0.1311,0.8554,0.0000,0,0.0126,0.0000,0.0000,NORMAL
1778745180.6918,238,23.9,0.2851,0.2962,0.2907,0.0302,0.1284,0.8529,0.0000,0,0.0126,0.0000,0.0000,NORMAL
1778745180.7148,239,42.0,0.2818,0.2920,0.2869,0.0029,0.1294,0.8553,0.0000,0,0.0125,0.0000,0.0000,NORMAL
1778745180.7553,240,24.5,0.2881,0.3086,0.2983,0.2030,0.1379,0.8907,0.0000,0,0.0124,0.0000,0.0000,NORMAL
1778745180.7783,241,47.8,0.2969,0.3097,0.3033,0.2013,0.1379,0.8701,0.0000,0,0.0124,0.0000,0.0000,NORMAL
1778745180.8203,242,23.9,0.2869,0.2933,0.2901,0.3216,0.1248,0.8770,0.0000,0,0.0123,0.0000,0.0000,NORMAL
1778745180.8418,243,45.2,0.2900,0.2905,0.2902,0.3109,0.1348,0.8749,0.0000,0,0.0123,0.0000,0.0000,NORMAL
1778745180.8838,244,23.9,0.2825,0.2806,0.2815,0.3238,0.1307,0.9185,0.0000,0,0.0122,0.0000,0.0000,NORMAL
1778745180.9058,245,46.3,0.2828,0.2773,0.2801,0.3401,0.1307,0.9121,0.0000,0,0.0122,0.0000,0.0000,NORMAL
1778745180.9473,246,24.0,0.2822,0.3061,0.2942,0.4032,0.1356,0.8811,0.0000,0,0.0121,0.0000,0.0000,NORMAL
1778745180.9674,247,51.0,0.2913,0.2773,0.2843,0.4195,0.1356,0.8811,0.0000,0,0.0121,0.0000,0.0000,NORMAL
1778745181.0279,248,16.3,0.2882,0.2992,0.2937,0.2835,0.1379,0.9188,0.0000,0,0.0120,0.0000,0.0000,NORMAL
1778745181.0459,249,57.9,0.2915,0.2884,0.2900,0.2666,0.1379,0.9188,0.0000,0,0.0120,0.0000,0.0000,NORMAL
1778745181.0919,250,21.8,0.2776,0.2958,0.2867,0.4499,0.1133,0.8742,0.0000,0,0.0120,0.0000,0.0000,NORMAL
1778745181.1099,251,55.2,0.2764,0.2888,0.2826,0.4984,0.1140,0.8659,0.0000,0,0.0119,0.0000,0.0000,NORMAL
1778745181.1554,252,22.1,0.2763,0.2822,0.2792,0.6327,0.1167,0.9026,0.0000,0,0.0119,0.0000,0.0000,NORMAL
1778745181.1724,253,56.1,0.2750,0.2748,0.2749,0.6470,0.1167,0.9028,0.0000,0,0.0118,0.0000,0.0000,NORMAL
1778745181.2194,254,21.1,0.2881,0.2723,0.2802,0.7645,0.1077,0.9074,0.0000,0,0.0118,0.0000,0.0000,NORMAL
1778745181.2359,255,65.1,0.2908,0.2767,0.2837,0.7315,0.0962,0.9217,0.0000,0,0.0117,0.0000,0.0165,NORMAL
1778745181.2839,256,20.5,0.2810,0.2830,0.2820,0.8410,0.1082,0.9123,0.0000,0,0.0117,0.0000,0.0645,NORMAL
1778745181.2999,257,62.2,0.2848,0.2824,0.2836,0.8476,0.1082,0.9200,0.0000,0,0.0116,0.0000,0.0805,NORMAL
1778745181.3484,258,20.9,0.2799,0.2778,0.2789,0.8387,0.1086,0.9240,0.0000,0,0.0116,0.0000,0.1290,NORMAL
1778745181.3634,259,66.5,0.2785,0.2822,0.2804,0.8168,0.1086,0.9199,0.0000,0,0.0115,0.0000,0.1440,NORMAL
1778745181.4270,260,15.7,0.2818,0.2806,0.2812,0.8481,0.1136,0.9228,0.0000,0,0.0115,0.0000,0.2076,NORMAL
1778745181.4440,261,59.4,0.2804,0.2820,0.2812,0.8377,0.1229,0.9228,0.0000,0,0.0115,0.0000,0.2246,NORMAL
1778745181.4930,262,20.2,0.2961,0.2820,0.2890,0.8804,0.1249,0.9141,0.0000,0,0.0114,0.0000,0.2737,NORMAL
1778745181.5050,263,79.8,0.2970,0.2761,0.2866,0.8644,0.1249,0.9125,0.0000,0,0.0114,0.0000,0.2856,NORMAL
1778745181.5555,264,20.2,0.2780,0.2871,0.2826,0.8964,0.0996,0.9018,0.0000,0,0.0113,0.0000,0.3361,NORMAL
1778745181.5685,265,73.8,0.2732,0.2805,0.2768,0.8896,0.0996,0.8872,0.0000,0,0.0113,0.0000,0.3491,NORMAL
1778745181.6195,266,19.7,0.2854,0.2836,0.2845,0.9280,0.1021,0.9072,0.0000,0,0.0112,0.0000,0.4001,NORMAL
1778745181.6321,267,76.0,0.2859,0.2785,0.2822,0.9034,0.1021,0.9131,0.0000,0,0.0112,0.0000,0.4127,NORMAL
1778745181.6841,268,19.5,0.2765,0.2729,0.2747,0.8914,0.1116,0.9051,0.0000,0,0.0112,0.0000,0.4647,NORMAL
1778745181.6981,269,59.6,0.2710,0.2792,0.2751,0.9089,0.1131,0.9002,0.0000,0,0.0111,0.0000,0.4787,NORMAL
1778745181.7636,270,15.9,0.2949,0.2793,0.2871,0.9312,0.1181,0.9126,0.0000,0,0.0111,0.0000,0.5442,NORMAL
1778745181.7756,271,80.1,0.2877,0.2854,0.2865,0.9240,0.1181,0.9179,0.0000,0,0.0110,0.0000,0.5562,NORMAL
1778745181.8281,272,19.1,0.2769,0.2885,0.2827,0.9200,0.1137,0.9099,0.0000,0,0.0110,0.0000,0.6087,NORMAL
1778745181.8531,273,39.6,0.2806,0.2725,0.2766,0.9442,0.1137,0.9158,0.0000,0,0.0109,0.0000,0.6337,NORMAL
1778745181.8911,274,26.7,0.2832,0.2910,0.2871,0.9684,0.0987,0.9120,0.0000,0,0.0109,0.0000,0.6717,NORMAL
1778745181.9171,275,36.4,0.2683,0.2836,0.2760,0.9074,0.1057,0.9061,0.0000,0,0.0109,0.0000,0.6977,NORMAL
1778745181.9576,276,25.7,0.2778,0.2869,0.2823,0.9410,0.1143,0.9046,0.0000,0,0.0108,0.0000,0.7382,NORMAL
1778745181.9796,277,42.8,0.2689,0.2862,0.2775,0.9920,0.1089,0.9031,0.0000,0,0.0108,0.0000,0.7602,NORMAL
1778745182.0196,278,25.2,0.2707,0.2943,0.2825,0.9845,0.1128,0.9105,0.0000,0,0.0108,0.0000,0.8002,NORMAL
1778745182.0431,279,41.0,0.2701,0.2976,0.2838,1.0107,0.1129,0.9162,0.0000,0,0.0107,0.0000,0.8237,NORMAL
1778745182.0851,280,22.6,0.2673,0.2972,0.2822,1.0607,0.1134,0.9146,0.0000,0,0.0107,0.0000,0.8657,NORMAL
1778745182.1061,281,55.9,0.2657,0.2901,0.2779,1.0319,0.1164,0.9130,0.0000,0,0.0106,0.0000,0.8867,NORMAL
1778745182.1638,282,17.1,0.2519,0.2932,0.2725,1.0569,0.1172,0.9164,0.0000,0,0.0106,0.0000,0.9445,NORMAL
1778745182.1843,283,45.7,0.2527,0.2872,0.2699,1.0503,0.1262,0.9164,0.0000,0,0.0106,0.0000,0.9650,NORMAL
1778745182.2274,284,23.2,0.2258,0.1771,0.2015,1.1051,0.1160,0.9041,1.0000,1,0.0140,0.0000,1.0080,ALERT
1778745182.2471,285,54.8,0.2205,0.1401,0.1803,1.1022,0.1453,0.9065,1.0000,1,0.0175,0.0198,1.0278,ALERT
1778745182.2918,286,22.1,0.2237,0.2269,0.2253,1.1829,0.1050,0.9055,0.0000,0,0.0174,0.0000,1.0725,NORMAL
1778745182.3038,287,73.1,0.2155,0.2226,0.2190,1.2697,0.1164,0.9120,0.0000,0,0.0174,0.0000,1.0844,NORMAL
1778745182.3551,288,20.5,0.2466,0.2757,0.2611,1.1799,0.1300,0.9149,0.0000,0,0.0173,0.0000,1.1358,NORMAL
1778745182.3701,289,63.6,0.2417,0.2498,0.2458,1.2281,0.1299,0.9121,0.0000,0,0.0172,0.0000,1.1508,NORMAL
1778745182.4221,290,19.9,0.2749,0.2760,0.2754,1.2466,0.1269,0.8986,0.0000,0,0.0172,0.0000,1.2028,NORMAL
1778745182.4337,291,74.9,0.2725,0.2634,0.2680,1.2073,0.1318,0.8986,0.0000,0,0.0171,0.0000,1.2143,NORMAL
1778745182.4987,292,15.9,0.2541,0.2693,0.2617,1.1904,0.1172,0.9108,0.0000,0,0.0171,0.0000,1.2793,NORMAL
1778745182.5127,293,60.7,0.2567,0.2559,0.2563,1.2069,0.1048,0.9019,0.0000,0,0.0170,0.0000,1.2933,NORMAL
1778745182.5642,294,20.2,0.2711,0.2797,0.2754,1.1429,0.1078,0.9246,0.0000,0,0.0169,0.0000,1.3448,NORMAL
1778745182.5762,295,74.1,0.2620,0.2497,0.2558,1.1292,0.1222,0.9316,0.0000,0,0.0169,0.0000,1.3568,NORMAL
1778745182.6307,296,18.6,0.2701,0.2745,0.2723,1.2075,0.1200,0.9197,0.0000,0,0.0168,0.0000,1.4113,NORMAL
1778745182.6537,297,44.5,0.2698,0.2725,0.2711,1.1322,0.1200,0.9181,0.0000,0,0.0168,0.0000,1.4343,NORMAL
1778745182.6911,298,27.2,0.2556,0.2756,0.2656,1.1706,0.1146,0.9160,0.0000,0,0.0167,0.0000,1.4718,NORMAL
1778745182.7164,299,39.2,0.2550,0.2732,0.2641,1.1818,0.1145,0.9268,0.0000,0,0.0167,0.0000,1.4971,NORMAL
1778745182.7550,300,25.5,0.2384,0.2616,0.2500,1.1114,0.1173,0.9137,0.0000,0,0.0166,0.0000,1.5356,YAWN
1778745182.7795,301,39.3,0.2450,0.2608,0.2529,1.1474,0.1173,0.9244,0.0000,0,0.0166,0.0000,1.5601,YAWN
1778745182.8198,302,24.5,0.2484,0.2597,0.2541,1.1376,0.1180,0.9376,0.0000,0,0.0165,0.0000,1.6004,YAWN
1778745182.8423,303,44.8,0.2545,0.2600,0.2572,1.2006,0.1180,0.9273,0.0000,0,0.0164,0.0000,1.6229,YAWN
1778745182.9004,304,17.4,0.2264,0.2641,0.2453,1.1243,0.1215,0.9324,0.0000,0,0.0164,0.0000,1.6810,YAWN
1778745182.9216,305,46.8,0.2280,0.2652,0.2466,1.1766,0.1215,0.9343,0.0000,0,0.0163,0.0000,1.7022,YAWN
1778745182.9631,306,25.0,0.2511,0.2625,0.2568,1.1362,0.1067,0.9200,0.0000,0,0.0163,0.0000,1.7438,YAWN
1778745182.9851,307,44.0,0.2498,0.2649,0.2573,1.1353,0.1067,0.9318,0.0000,0,0.0162,0.0000,1.7658,YAWN
1778745183.0276,308,23.8,0.2568,0.2587,0.2577,1.1766,0.1244,0.9177,0.0000,0,0.0162,0.0000,1.8083,YAWN
1778745183.0476,309,50.8,0.2526,0.2589,0.2558,1.1913,0.1255,0.9221,0.0000,0,0.0161,0.0000,1.8283,YAWN
1778745183.0926,310,22.2,0.2559,0.2583,0.2571,1.1793,0.1134,0.9313,0.0000,0,0.0161,0.0000,1.8733,YAWN
1778745183.1107,311,56.4,0.2550,0.2612,0.2581,1.1701,0.1057,0.9313,0.0000,0,0.0160,0.0000,1.8913,YAWN
1778745183.1552,312,21.6,0.2587,0.2807,0.2697,1.1837,0.1214,0.9107,0.0000,0,0.0160,0.0000,1.9358,YAWN
1778745183.1742,313,57.9,0.2582,0.2791,0.2687,1.2000,0.1214,0.9140,0.0000,0,0.0159,0.0000,1.9548,YAWN
1778745183.2192,314,22.2,0.2421,0.2642,0.2532,0.9690,0.1208,0.9323,0.0000,0,0.0159,0.0000,1.9998,YAWN
1778745183.2377,315,41.9,0.2495,0.2854,0.2675,0.8912,0.1207,0.9381,0.0000,0,0.0158,0.0000,2.0183,YAWN
1778745183.2997,316,17.6,0.2673,0.2674,0.2673,0.7115,0.1286,0.7745,0.0000,0,0.0158,0.0000,2.0803,YAWN
1778745183.3167,317,59.5,0.2702,0.2769,0.2735,0.6980,0.1210,0.7728,0.0000,0,0.0157,0.0000,2.0973,YAWN
1778745183.3632,318,21.6,0.2501,0.2699,0.2600,0.2594,0.1166,0.4369,0.0000,0,0.0157,0.0000,0.0000,YAWN
1778745183.3782,319,63.3,0.2436,0.2455,0.2446,0.2473,0.1280,0.3794,0.0000,0,0.0156,0.0000,0.0000,YAWN
1778745183.4277,320,17.0,0.2660,0.2707,0.2684,0.0166,0.1185,0.5644,0.0000,0,0.0156,0.0000,0.0000,YAWN
1778745183.4573,321,50.7,0.2643,0.2480,0.2561,0.0019,0.1132,0.5042,0.0000,0,0.0155,0.0000,0.0000,YAWN
1778745183.4913,322,29.4,0.2730,0.2733,0.2732,0.0032,0.1190,0.3572,0.0000,0,0.0155,0.0000,0.0000,YAWN
1778745183.5053,323,72.6,0.2680,0.2814,0.2747,0.0040,0.1243,0.3944,0.0000,0,0.0154,0.0000,0.0000,YAWN
1778745183.5569,324,18.9,0.2594,0.2907,0.2750,0.0018,0.1143,0.3654,0.0000,0,0.0154,0.0000,0.0000,YAWN
1778745183.5688,325,89.9,0.2594,0.2925,0.2760,0.0015,0.1143,0.4457,0.0000,0,0.0153,0.0000,0.0000,YAWN
1778745183.6364,326,14.8,0.2613,0.2845,0.2729,0.0092,0.1143,0.5403,0.0000,0,0.0153,0.0000,0.0000,YAWN
1778745183.6485,327,85.0,0.2701,0.2911,0.2806,0.0073,0.1143,0.5403,0.0000,0,0.0152,0.0000,0.0000,YAWN
1778745183.6995,328,19.7,0.2557,0.2689,0.2623,0.0024,0.1214,0.5239,0.0000,0,0.0152,0.0000,0.0000,YAWN
1778745183.7124,329,78.5,0.2626,0.2639,0.2633,0.0005,0.1197,0.4911,0.0000,0,0.0152,0.0000,0.0000,YAWN
1778745183.7640,330,19.3,0.2785,0.2686,0.2736,0.0046,0.1040,0.4207,0.0000,0,0.0151,0.0000,0.0000,YAWN
1778745183.7760,331,84.4,0.2752,0.2675,0.2713,0.0067,0.1040,0.3870,0.0000,0,0.0151,0.0000,0.0000,YAWN
1778745183.8285,332,19.0,0.2683,0.2685,0.2684,0.0051,0.1239,0.3789,0.0000,0,0.0150,0.0000,0.0000,YAWN
1778745183.8395,333,86.7,0.2710,0.2697,0.2704,0.0051,0.1239,0.4120,0.0000,0,0.0150,0.0000,0.0000,YAWN
1778745183.8915,334,19.5,0.2651,0.2754,0.2702,0.0059,0.1159,0.3861,0.0000,0,0.0149,0.0000,0.0000,YAWN
1778745183.9025,335,89.1,0.2578,0.2676,0.2627,0.0042,0.1187,0.3919,0.0000,0,0.0149,0.0000,0.0000,YAWN
1778745183.9560,336,18.7,0.2631,0.2667,0.2649,0.0027,0.1234,0.4506,0.0000,0,0.0148,0.0000,0.0000,YAWN
1778745183.9790,337,43.5,0.2631,0.2681,0.2656,0.0038,0.1234,0.3681,0.0000,0,0.0148,0.0000,0.0000,YAWN
1778745184.0357,338,17.7,0.2592,0.2666,0.2629,0.0063,0.1135,0.3609,0.0000,0,0.0147,0.0000,0.0000,YAWN
1778745184.0577,339,45.0,0.2594,0.2687,0.2641,0.0048,0.1135,0.3609,0.0000,0,0.0147,0.0000,0.0000,YAWN
1778745184.0987,340,24.5,0.2732,0.2700,0.2716,0.0060,0.1175,0.3525,0.0000,0,0.0147,0.0000,0.0000,YAWN
1778745184.1217,341,43.4,0.2671,0.2624,0.2647,0.0081,0.1175,0.3525,0.0000,0,0.0146,0.0000,0.0000,YAWN
1778745184.1633,342,24.0,0.2536,0.2729,0.2633,0.0081,0.1173,0.3681,0.0000,0,0.0146,0.0000,0.0000,YAWN
1778745184.1853,343,45.4,0.2570,0.2723,0.2646,0.0069,0.1173,0.3681,0.0000,0,0.0145,0.0000,0.0000,YAWN
1778745184.2275,344,23.4,0.2676,0.2677,0.2676,0.0053,0.1151,0.4323,0.0000,0,0.0145,0.0000,0.0000,YAWN
1778745184.2484,345,48.6,0.2644,0.2782,0.2713,0.0055,0.1180,0.4323,0.0000,0,0.0145,0.0000,0.0000,YAWN
1778745184.2904,346,23.4,0.2695,0.2767,0.2731,0.0070,0.1112,0.4165,0.0000,0,0.0144,0.0000,0.0000,YAWN
1778745184.3119,347,48.8,0.2737,0.2671,0.2704,0.0076,0.1112,0.4054,0.0000,0,0.0144,0.0000,0.0000,YAWN
1778745184.3544,348,23.5,0.2915,0.2646,0.2781,0.0082,0.1136,0.2744,0.0000,0,0.0143,0.0000,0.0000,YAWN
1778745184.3744,349,49.4,0.2928,0.2650,0.2789,0.0089,0.1136,0.3249,0.0000,0,0.0143,0.0000,0.0000,YAWN
1778745184.4360,350,16.1,0.2596,0.2780,0.2688,0.0067,0.1361,0.5091,0.0000,0,0.0142,0.0000,0.0000,YAWN
1778745184.4540,351,58.7,0.2576,0.2763,0.2670,0.0062,0.1341,0.4221,0.0000,0,0.0142,0.0000,0.0000,YAWN
1778745184.4990,352,22.2,0.2753,0.2848,0.2800,0.0080,0.1085,0.3038,0.0000,0,0.0142,0.0000,0.0000,YAWN
1778745184.5170,353,56.1,0.2722,0.2831,0.2776,0.0083,0.1085,0.3837,0.0000,0,0.0141,0.0000,0.0000,YAWN
1778745184.5626,354,21.7,0.2669,0.2791,0.2730,0.0047,0.0973,0.4882,0.0000,0,0.0141,0.0000,0.0000,YAWN
1778745184.5801,355,58.0,0.2691,0.2794,0.2743,0.0058,0.0974,0.4882,0.0000,0,0.0140,0.0000,0.0000,YAWN
1778745184.6277,356,21.1,0.2523,0.2693,0.2608,0.0062,0.1131,0.3424,0.0000,0,0.0140,0.0000,0.0000,YAWN
1778745184.6437,357,62.5,0.2526,0.2769,0.2647,0.0066,0.1131,0.3424,0.0000,0,0.0140,0.0000,0.0000,YAWN
1778745184.6917,358,20.8,0.2660,0.2748,0.2704,0.0069,0.1142,0.3589,0.0000,0,0.0139,0.0000,0.0000,YAWN
1778745184.7077,359,61.8,0.2666,0.2761,0.2714,0.0067,0.1142,0.3589,0.0000,0,0.0139,0.0000,0.0000,YAWN
1778745184.7723,360,15.5,0.2707,0.2725,0.2716,0.0033,0.1238,0.3360,0.0000,0,0.0139,0.0000,0.0000,YAWN
1778745184.7873,361,60.6,0.2729,0.2722,0.2725,0.0035,0.1238,0.2889,0.0000,0,0.0138,0.0000,0.0000,YAWN
1778745184.8348,362,21.6,0.2835,0.2601,0.2718,0.0091,0.1207,0.3604,0.0000,0,0.0138,0.0000,0.0000,YAWN
1778745184.8508,363,61.2,0.2778,0.2597,0.2688,0.0086,0.1113,0.3651,0.0000,0,0.0137,0.0000,0.0000,YAWN
1778745184.8998,364,19.2,0.2460,0.2228,0.2344,0.0080,0.1067,0.3049,0.0000,0,0.0137,0.0000,0.0000,YAWN
1778745184.9310,365,30.7,0.2427,0.2279,0.2353,0.0083,0.1067,0.3224,0.0000,0,0.0137,0.0000,0.0000,YAWN
1778745184.9657,366,30.2,0.2088,0.0698,0.1393,0.0072,0.1377,0.3460,1.0000,1,0.0163,0.0000,0.0000,YAWN
1778745184.9933,367,39.7,0.2078,0.0665,0.1372,0.0082,0.1377,0.4466,1.0000,1,0.0190,0.0276,0.0000,YAWN
1778745185.0268,368,30.3,0.2097,0.1259,0.1678,0.0059,0.1335,0.3938,1.0000,1,0.0217,0.0611,0.0000,YAWN
1778745185.0388,369,78.9,0.2050,0.1120,0.1585,0.0052,0.1422,0.3408,1.0000,1,0.0243,0.0731,0.0000,YAWN
1778745185.0904,370,19.5,0.2563,0.2267,0.2415,0.0091,0.1033,0.3234,0.0000,0,0.0243,0.0000,0.0000,YAWN
1778745185.1160,371,39.7,0.2469,0.2348,0.2408,0.0126,0.1200,0.2843,0.0000,0,0.0242,0.0000,0.0000,YAWN
1778745185.1720,372,17.4,0.2649,0.2656,0.2652,0.0098,0.1050,0.3385,0.0000,0,0.0241,0.0000,0.0000,YAWN
1778745185.1940,373,49.9,0.2705,0.2711,0.2708,0.0090,0.1051,0.4100,0.0000,0,0.0241,0.0000,0.0000,YAWN
1778745185.2350,374,23.7,0.2567,0.2668,0.2618,0.0059,0.1128,0.3269,0.0000,0,0.0240,0.0000,0.0000,YAWN
1778745185.2572,375,42.9,0.2576,0.2685,0.2631,0.0066,0.1128,0.3269,0.0000,0,0.0239,0.0000,0.0000,YAWN
1778745185.2987,376,25.0,0.2697,0.2565,0.2631,0.0063,0.1211,0.4367,0.0000,0,0.0239,0.0000,0.0000,YAWN
1778745185.3196,377,46.2,0.2686,0.2530,0.2608,0.0062,0.1211,0.3772,0.0000,0,0.0238,0.0000,0.0000,YAWN
1778745185.3635,378,22.7,0.2515,0.2563,0.2539,0.0068,0.1087,0.3911,0.0000,0,0.0237,0.0000,0.0000,YAWN
1778745185.3819,379,57.8,0.2527,0.2601,0.2564,0.0052,0.1087,0.4011,0.0000,0,0.0237,0.0000,0.0000,YAWN
1778745185.4279,380,22.0,0.2623,0.2803,0.2713,0.0088,0.1143,0.3155,0.0000,0,0.0236,0.0000,0.0000,YAWN
1778745185.4453,381,56.6,0.2646,0.2728,0.2687,0.0086,0.1142,0.3155,0.0000,0,0.0236,0.0000,0.0000,YAWN
1778745185.4913,382,21.9,0.2772,0.2640,0.2706,0.0048,0.1301,0.3609,0.0000,0,0.0235,0.0000,0.0000,YAWN
1778745185.5093,383,55.6,0.2758,0.2618,0.2688,0.0045,0.1301,0.3609,0.0000,0,0.0234,0.0000,0.0000,YAWN
1778745185.5708,384,16.2,0.2775,0.2603,0.2689,0.0084,0.1354,0.3318,0.0000,0,0.0234,0.0000,0.0000,YAWN
1778745185.5858,385,61.8,0.2739,0.2598,0.2669,0.0089,0.1354,0.3318,0.0000,0,0.0233,0.0000,0.0000,YAWN
1778745185.6361,386,20.3,0.2203,0.1914,0.2058,0.0072,0.1152,0.3513,1.0000,1,0.0258,0.0000,0.0000,YAWN
